name,symbol,slug,first_historical_data,last_historical_data,history_has_been_saved
Dollarcoin,DLC,dollarcoin,2016-09-21T21:29:34.000Z,2020-12-02T13:24:04.000Z,0
MustangCoin,MST,mustangcoin,2016-09-21T21:29:34.000Z,2020-12-02T13:24:04.000Z,0
PROUD Money,PROUD,proud-money,2016-09-22T20:54:34.000Z,2020-12-02T13:24:04.000Z,0
FirstBlood,1ST,firstblood,2016-09-28T14:59:34.000Z,2020-12-02T13:24:05.000Z,0
SingularDTV,SNGLS,singulardtv,2016-10-03T16:49:35.000Z,2020-12-02T13:24:04.000Z,0
Firo,XZC,firo,2016-10-06T20:34:49.000Z,2020-12-02T13:24:04.000Z,0
Advanced Technology Coin,ARC,arcticcoin,2016-10-19T21:39:48.000Z,2020-12-02T13:24:04.000Z,0
Zcash,ZEC,zcash,2016-10-29T15:19:32.000Z,2020-12-02T13:24:05.000Z,0
AllSafe,ASAFE,allsafe,2016-10-29T16:41:11.000Z,2020-12-02T13:24:04.000Z,0
ZClassic,ZCL,zclassic,2016-11-10T00:19:32.000Z,2020-12-02T13:24:04.000Z,0
Lykke,LKK,lykke,2016-11-14T21:39:37.000Z,2020-12-02T13:24:05.000Z,0
Golem,GNT,golem-network-tokens,2016-11-18T07:34:31.000Z,2020-12-02T13:24:05.000Z,0
Internet of People,IOP,internet-of-people,2016-11-29T11:24:34.000Z,2020-12-02T13:24:04.000Z,0
Veros,VRS,veros,2016-11-29T11:24:34.000Z,2020-12-02T13:24:05.000Z,0
Hush,HUSH,hush,2016-12-01T19:32:30.000Z,2020-12-02T13:24:05.000Z,0
Kurrent,KURT,kurrent,2016-12-01T19:32:30.000Z,2020-12-02T13:24:05.000Z,0
Pascal,PASC,pascal,2016-12-07T02:21:01.000Z,2020-12-02T13:24:04.000Z,0
Eternity,ENT,eternity,2016-12-07T02:21:01.000Z,2020-12-02T13:24:04.000Z,0
Incent,INCNT,incent,2016-12-07T02:21:01.000Z,2020-12-02T13:24:05.000Z,0
DECENT,DCT,decent,2016-12-10T21:39:38.000Z,2020-12-02T13:24:05.000Z,0
vSlice,VSL,vslice,2016-12-19T21:49:39.000Z,2020-12-02T13:24:04.000Z,0
Dollar International,DOLLAR,dollar-international,2016-12-21T00:10:16.000Z,2020-12-02T13:24:05.000Z,0
Obyte,GBYTE,obyte,2016-12-27T20:54:34.000Z,2020-12-02T13:24:05.000Z,0
PoSW Coin,POSW,posw-coin,2017-01-03T16:44:36.000Z,2020-12-02T13:24:05.000Z,0
Luna Coin,LUNA,luna-coin,2017-01-17T21:09:34.000Z,2020-12-02T13:24:05.000Z,0
Wings,WINGS,wings,2017-01-11T15:04:34.000Z,2020-12-02T13:24:04.000Z,0
Jupiter,JUP,jupiter,2017-01-12T04:29:34.000Z,2020-12-02T13:24:05.000Z,0
InflationCoin,IFLT,inflationcoin,2017-01-12T04:29:33.000Z,2020-12-02T13:24:05.000Z,0
Alias,ALIAS,alias,2017-01-14T22:50:12.000Z,2020-12-02T13:24:05.000Z,0
BenjiRolls,BENJI,benjirolls,2017-01-19T22:54:34.000Z,2020-12-02T13:24:05.000Z,0
CryptoCarbon,CCRB,cryptocarbon,2017-01-19T22:54:34.000Z,2020-12-02T13:24:05.000Z,0
PureVidz,VIDZ,purevidz,2017-01-19T22:54:34.000Z,2020-12-02T13:24:05.000Z,0
ICOBID,ICOB,icobid,2017-01-20T18:39:34.000Z,2020-12-02T13:24:05.000Z,0
iBank,IBANK,ibank,2017-01-23T23:45:05.000Z,2020-12-02T13:24:05.000Z,0
Maker,MKR,maker,2017-01-29T19:19:37.000Z,2020-12-02T13:24:05.000Z,0
Komodo,KMD,komodo,2017-02-05T23:49:46.000Z,2020-12-02T13:24:05.000Z,0
FirstCoin,FRST,firstcoin,2017-02-05T23:49:45.000Z,2020-12-02T13:24:05.000Z,0
Waves Community Token,WCT,waves-community-token,2017-02-10T15:29:36.000Z,2020-12-02T13:24:05.000Z,0
Iconic,ICON,iconic,2017-02-08T22:29:38.000Z,2020-12-02T13:24:05.000Z,0
Global Cryptocurrency,GCC,global-cryptocurrency,2017-02-08T22:29:37.000Z,2020-12-02T13:24:05.000Z,0
Centurion,CNT,centurion,2017-02-22T00:44:36.000Z,2020-12-02T13:24:05.000Z,0
Melon,MLN,melon,2017-02-22T00:44:37.000Z,2020-12-02T13:24:05.000Z,0
Chrono.tech,TIME,chrono-tech,2017-02-27T11:54:37.000Z,2020-12-02T13:24:05.000Z,0
Argus,ARGUS,argus,2017-02-26T18:19:40.000Z,2020-12-02T13:24:06.000Z,0
Swarm City,SWT,swarm-city,2017-03-03T22:04:43.000Z,2020-12-02T13:24:05.000Z,0
Nano,NANO,nano,2017-03-07T00:34:45.000Z,2020-12-02T13:24:05.000Z,0
MiloCoin,MILO,milocoin,2017-03-18T11:34:42.000Z,2020-12-02T13:24:05.000Z,0
Zero,ZER,zero,2017-03-20T21:49:48.000Z,2020-12-02T13:24:06.000Z,0
Netko,NETKO,netko,2017-03-20T21:49:50.000Z,2020-12-02T13:24:05.000Z,0
Ark,ARK,ark,2017-03-22T14:19:45.000Z,2020-12-02T13:24:05.000Z,0
Dynamic,DYN,dynamic,2017-03-26T16:54:44.000Z,2020-12-02T13:24:05.000Z,0
Tokes,TKS,tokes,2017-03-26T16:54:44.000Z,2020-12-02T13:24:06.000Z,0
Mercury,MER,mercury,2017-03-30T21:24:42.000Z,2020-12-02T13:24:05.000Z,0
Edgeless,EDG,edgeless,2017-03-30T21:24:44.000Z,2020-12-02T13:24:05.000Z,0
Mavro,MAVRO,mavro,2017-03-30T21:24:43.000Z,2020-12-02T13:24:05.000Z,0
Universe,UNI,universe,2017-04-01T21:40:14.000Z,2020-12-02T13:24:06.000Z,0
Solaris,XLR,solaris,2017-04-01T21:49:43.000Z,2020-12-02T13:24:05.000Z,0
Asch,XAS,asch,2017-04-01T21:40:14.000Z,2020-12-02T13:24:05.000Z,0
DubaiCoin,DBIX,dubaicoin-dbix,2017-04-06T04:14:44.000Z,2020-12-02T13:24:05.000Z,0
Matchpool,GUP,guppy,2017-04-11T19:44:47.000Z,2020-12-02T13:24:06.000Z,0
Ultimate Secure Cash,USC,ultimate-secure-cash,2017-04-11T20:44:46.000Z,2020-12-02T13:24:05.000Z,0
Skycoin,SKY,skycoin,2017-04-17T17:59:45.000Z,2020-12-02T13:24:05.000Z,0
BlazerCoin,BLAZR,blazercoin,2017-04-17T19:14:50.000Z,2020-12-02T13:24:05.000Z,0
Zennies,ZENI,zennies,2017-04-18T00:04:49.000Z,2020-12-02T13:24:06.000Z,0
Coinonat,CXT,coinonat,2017-04-17T23:34:46.000Z,2020-12-02T13:24:05.000Z,0
Concoin,CONX,concoin,2017-04-18T00:04:49.000Z,2020-12-02T13:24:05.000Z,0
XTRABYTES,XBY,xtrabytes,2017-04-20T21:24:51.000Z,2020-12-02T13:24:06.000Z,0
iExec RLC,RLC,rlc,2017-04-20T21:49:49.000Z,2020-12-02T13:24:06.000Z,0
WeTrust,TRST,trust,2017-04-20T21:59:47.000Z,2020-12-02T13:24:05.000Z,0
SpeedCash,SCS,speedcash,2017-04-27T20:09:58.000Z,2020-12-02T13:24:05.000Z,0
Bitcore,BTX,bitcore,2017-04-27T21:24:52.000Z,2020-12-02T13:24:06.000Z,0
Bitvolt,VOLT,bitvolt,2017-04-30T17:54:54.000Z,2020-12-02T13:24:06.000Z,0
Lunyr,LUN,lunyr,2017-05-01T13:29:54.000Z,2020-12-02T13:24:05.000Z,0
Gnosis,GNO,gnosis-gno,2017-05-01T20:09:54.000Z,2020-12-02T13:24:05.000Z,0
Monolith,TKN,monolith,2017-05-07T14:04:49.000Z,2020-12-02T13:24:06.000Z,0
Humaniq,HMQ,humaniq,2017-05-11T21:19:54.000Z,2020-12-02T13:24:06.000Z,0
iTicoin,ITI,iticoin,2017-05-12T16:44:54.000Z,2020-12-02T13:24:05.000Z,0
Minereum,MNE,minereum,2017-05-13T17:59:49.000Z,2020-12-02T13:24:06.000Z,0
Cannation,CNNC,cannation,2017-05-13T18:09:54.000Z,2020-12-02T13:24:06.000Z,0
CREA,CREA,crea,2017-05-14T20:54:53.000Z,2020-12-02T13:24:06.000Z,0
Etheroll,DICE,etheroll,2017-05-17T14:19:54.000Z,2020-12-02T13:24:05.000Z,0
InsaneCoin,INSN,insanecoin-insn,2017-05-17T15:09:51.000Z,2020-12-02T13:24:05.000Z,0
Aragon,ANT,aragon,2017-05-18T21:29:54.000Z,2020-12-02T13:24:06.000Z,0
PRIZM,PZM,prizm,2017-05-19T13:54:52.000Z,2020-12-02T13:24:06.000Z,0
Qtum,QTUM,qtum,2017-05-24T15:19:53.000Z,2020-12-02T13:24:05.000Z,0
Digital Money Bits,DMB,digital-money-bits,2017-05-24T23:54:48.000Z,2020-12-02T13:24:06.000Z,0
Project-X,NANOX,project-x,2017-05-30T22:24:53.000Z,2020-12-02T13:24:06.000Z,0
Theresa May Coin,MAY,theresa-may-coin,2017-05-30T20:29:50.000Z,2020-12-02T13:24:07.000Z,0
Sumokoin,SUMO,sumokoin,2017-05-30T20:44:55.000Z,2020-12-02T13:24:06.000Z,0
Basic Attention Token,BAT,basic-attention-token,2017-06-01T05:14:54.000Z,2020-12-02T13:24:05.000Z,0
Horizen,ZEN,horizen,2017-06-01T16:14:53.000Z,2020-12-02T13:24:06.000Z,0
Aeternity,AE,aeternity,2017-06-01T16:39:55.000Z,2020-12-02T13:24:07.000Z,0
Metaverse ETP,ETP,metaverse,2017-06-05T19:09:56.000Z,2020-12-02T13:24:06.000Z,0
eBoost,EBST,eboostcoin,2017-06-06T01:44:51.000Z,2020-12-02T13:24:06.000Z,0
Aidos Kuneen,ADK,aidos-kuneen,2017-06-06T05:09:52.000Z,2020-12-02T13:24:06.000Z,0
Patientory,PTOY,patientory,2017-06-06T06:04:53.000Z,2020-12-02T13:24:07.000Z,0
Veritaseum,VERI,veritaseum,2017-06-08T15:04:58.000Z,2020-12-02T13:24:06.000Z,0
Electra,ECA,electra,2017-06-09T19:49:53.000Z,2020-12-02T13:24:06.000Z,0
Quantum Resistant Ledger,QRL,quantum-resistant-ledger,2017-06-10T05:49:51.000Z,2020-12-02T13:24:06.000Z,0
EncryptoTel [WAVES],ETT,encryptotel,2017-06-10T16:09:58.000Z,2020-12-02T13:24:07.000Z,0
MobileGo,MGO,mobilego,2017-06-11T16:34:56.000Z,2020-12-02T13:24:06.000Z,0
Peerplays,PPY,peerplays-ppy,2017-06-13T13:40:00.000Z,2020-12-02T13:24:06.000Z,0
IOTA,MIOTA,iota,2017-06-13T14:30:09.000Z,2020-12-02T13:24:06.000Z,0
Mysterium,MYST,mysterium,2017-06-14T13:59:57.000Z,2020-12-02T13:24:07.000Z,0
More Coin,MORE,more-coin,2017-06-16T19:24:59.000Z,2020-12-02T13:24:06.000Z,0
SONM,SNM,sonm,2017-06-16T19:44:59.000Z,2020-12-02T13:24:06.000Z,0
Adelphoi,ADL,adelphoi,2017-06-16T19:59:59.000Z,2020-12-02T13:24:06.000Z,0
ZrCoin,ZRC,zrcoin,2017-06-16T20:10:01.000Z,2020-12-02T13:24:07.000Z,0
Bancor,BNT,bancor,2017-06-18T15:15:00.000Z,2020-12-02T13:24:06.000Z,0
GlobalToken,GLT,globaltoken,2017-06-19T21:34:58.000Z,2020-12-02T13:24:06.000Z,0
Numeraire,NMR,numeraire,2017-06-23T04:50:03.000Z,2020-12-02T13:24:06.000Z,0
Unify,UNIFY,unify,2017-06-23T20:15:05.000Z,2020-12-02T13:24:07.000Z,0
XEL,XEL,xel,2017-06-24T14:44:57.000Z,2020-12-02T13:24:06.000Z,0
Dinastycoin,DCY,dinastycoin,2017-06-24T23:20:00.000Z,2020-12-02T13:24:06.000Z,0
Onix,ONX,onix,2017-06-24T23:54:59.000Z,2020-12-02T13:24:06.000Z,0
GXChain,GXC,gxchain,2017-06-25T00:30:00.000Z,2020-12-02T13:24:07.000Z,0
ATC Coin,ATCC,atc-coin,2017-06-25T00:50:03.000Z,2020-12-02T13:24:06.000Z,0
Bitradio,BRO,bitradio,2017-06-25T01:30:00.000Z,2020-12-02T13:24:06.000Z,0
Flash,FLASH,flash,2017-06-26T05:50:07.000Z,2020-12-02T13:24:06.000Z,0
FunFair,FUN,funfair,2017-06-27T05:00:03.000Z,2020-12-02T13:24:07.000Z,0
TenX,PAY,tenx,2017-06-27T05:30:59.000Z,2020-12-02T13:24:06.000Z,0
Status,SNT,status,2017-06-28T21:19:15.000Z,2020-12-02T13:24:06.000Z,0
Ergo,ERG,ergo,2017-06-29T00:19:14.000Z,2020-12-02T13:24:06.000Z,0
BriaCoin,BRIA,briacoin,2017-06-29T00:24:14.000Z,2020-12-02T13:24:07.000Z,0
EOS,EOS,eos,2017-07-01T19:14:14.000Z,2020-12-02T13:24:06.000Z,0
AdEx Network,ADX,adx-net,2017-07-01T19:54:14.000Z,2020-12-02T13:24:06.000Z,0
Denarius,D,denarius-d,2017-07-02T00:29:14.000Z,2020-12-02T13:24:06.000Z,0
DAOBet,BET,daobet,2017-07-02T00:39:15.000Z,2020-12-02T13:24:07.000Z,0
Storj,STORJ,storj,2017-07-02T00:54:14.000Z,2020-12-02T13:24:06.000Z,0
SocialCoin,SOCC,socialcoin-socc,2017-07-02T03:39:15.000Z,2020-12-02T13:24:06.000Z,0
adToken,ADT,adtoken,2017-07-02T03:54:14.000Z,2020-12-02T13:24:06.000Z,0
MCO,MCO,crypto-com,2017-07-03T16:54:31.000Z,2020-12-02T13:24:07.000Z,0
CryptoPing,PING,cryptoping,2017-07-03T21:19:25.000Z,2020-12-02T13:24:06.000Z,0
Wagerr,WGR,wagerr,2017-07-05T00:54:20.000Z,2020-12-02T13:24:06.000Z,0
Polybius,PLBT,polybius,2017-07-06T18:24:16.000Z,2020-12-02T13:24:06.000Z,0
Gas,GAS,gas,2017-07-06T18:39:16.000Z,2020-12-02T13:24:07.000Z,0
SunContract,SNC,suncontract,2017-07-06T19:49:16.000Z,2020-12-02T13:24:06.000Z,0
Jetcoin,JET,jetcoin,2017-07-07T15:54:15.000Z,2020-12-02T13:24:06.000Z,0
Metal,MTL,metal,2017-07-09T17:59:20.000Z,2020-12-02T13:24:07.000Z,0
Populous,PPT,populous,2017-07-11T17:11:47.000Z,2020-12-02T13:24:07.000Z,0
Rupee,RUP,rupee,2017-07-11T04:34:44.000Z,2020-12-02T13:24:06.000Z,0
PeepCoin,PCN,peepcoin,2017-07-11T05:29:50.000Z,2020-12-02T13:24:06.000Z,0
Santiment Network Token,SAN,santiment,2017-07-12T18:59:21.000Z,2020-12-02T13:24:06.000Z,0
OMG Network,OMG,omg,2017-07-14T04:34:16.000Z,2020-12-02T13:24:07.000Z,0
TerraNova,TER,terranova,2017-07-15T19:59:16.000Z,2020-12-02T13:24:06.000Z,0
CVCoin,CVN,cvcoin,2017-07-15T20:09:17.000Z,2020-12-02T13:24:06.000Z,0
Metrix Coin,MRX,metrix-coin,2017-07-15T21:24:16.000Z,2020-12-02T13:24:07.000Z,0
Civic,CVC,civic,2017-07-17T17:39:17.000Z,2020-12-02T13:24:07.000Z,0
Voyager Token,VGX,voyager-token,2017-07-18T17:49:16.000Z,2020-12-02T13:24:06.000Z,0
BitCoal,COAL,bitcoal,2017-07-20T19:54:17.000Z,2020-12-02T13:24:06.000Z,0
LiteBitcoin,LBTC,litebitcoin,2017-07-20T20:04:18.000Z,2020-12-02T13:24:06.000Z,0
Particl,PART,particl,2017-07-20T23:44:17.000Z,2020-12-02T13:24:07.000Z,0
SmartCash,SMART,smartcash,2017-07-21T01:54:17.000Z,2020-12-02T13:24:06.000Z,0
SkinCoin,SKIN,skincoin,2017-07-21T15:49:17.000Z,2020-12-02T13:24:06.000Z,0
Bitcoin Cash,BCH,bitcoin-cash,2017-07-23T16:29:27.000Z,2020-12-02T13:24:07.000Z,0
HarmonyCoin,HMC,harmonycoin-hmc,2017-07-24T18:30:03.000Z,2020-12-02T13:24:07.000Z,0
ToaCoin,TOA,toacoin,2017-07-24T19:10:00.000Z,2020-12-02T13:24:06.000Z,0
Pillar,PLR,pillar,2017-07-24T19:25:00.000Z,2020-12-02T13:24:06.000Z,0
Signatum,SIGT,signatum,2017-07-24T20:35:04.000Z,2020-12-02T13:24:06.000Z,0
OracleChain,OCT,oraclechain,2017-07-25T02:15:05.000Z,2020-12-02T13:24:07.000Z,0
Binance Coin,BNB,binance-coin,2017-07-25T04:30:05.000Z,2020-12-02T13:24:06.000Z,0
Primalbase Token,PBT,primalbase,2017-07-27T16:04:50.000Z,2020-12-02T13:24:06.000Z,0
EmberCoin,EMB,embercoin,2017-07-27T17:39:51.000Z,2020-12-02T13:24:07.000Z,0
IXT,IXT,ixledger,2017-07-27T17:59:52.000Z,2020-12-02T13:24:08.000Z,0
GeyserCoin,GSR,geysercoin,2017-07-27T21:04:54.000Z,2020-12-02T13:24:06.000Z,0
Cream,CRM,cream,2017-07-31T04:15:06.000Z,2020-12-02T13:24:06.000Z,0
KekCoin,KEK,kekcoin,2017-07-31T06:00:06.000Z,2020-12-02T13:24:07.000Z,0
OAX,OAX,oax,2017-07-31T18:40:05.000Z,2020-12-02T13:24:08.000Z,0
district0x,DNT,district0x,2017-08-03T22:15:07.000Z,2020-12-02T13:24:06.000Z,0
Stox,STX,stox,2017-08-05T04:35:03.000Z,2020-12-02T13:24:06.000Z,0
Blox,CDT,blox,2017-08-07T03:14:42.000Z,2020-12-02T13:24:07.000Z,0
Bytom,BTM,bytom,2017-08-08T21:39:25.000Z,2020-12-02T13:24:08.000Z,0
Blocktix,TIX,blocktix,2017-08-09T02:54:23.000Z,2020-12-02T13:24:06.000Z,0
Dentacoin,DCN,dentacoin,2017-08-11T00:19:25.000Z,2020-12-02T13:24:07.000Z,0
Rupaya,RUPX,rupaya,2017-08-11T04:04:25.000Z,2020-12-02T13:24:07.000Z,0
Shadow Token,SHDW,shadow-token,2017-08-12T15:59:24.000Z,2020-12-02T13:24:08.000Z,0
DeepOnion,ONION,deeponion,2017-08-12T22:54:23.000Z,2020-12-02T13:24:06.000Z,0
BlockCAT,CAT,blockcat,2017-08-13T02:34:26.000Z,2020-10-23T03:14:00.000Z,0
Adshares,ADS,adshares,2017-08-12T23:14:24.000Z,2020-12-02T13:24:07.000Z,0
Dent,DENT,dent,2017-08-12T23:39:23.000Z,2020-12-02T13:24:08.000Z,0
InvestFeed,IFT,investfeed,2017-08-13T23:29:23.000Z,2020-12-02T13:24:07.000Z,0
The ChampCoin,TCC,the-champcoin,2017-08-15T20:19:22.000Z,2020-12-02T13:24:07.000Z,0
0x,ZRX,0x,2017-08-16T14:09:21.000Z,2020-12-02T13:24:07.000Z,0
YOYOW,YOYOW,yoyow,2017-08-19T18:00:05.000Z,2020-12-02T13:24:08.000Z,0
MyBit,MYB,mybit,2017-08-19T19:35:03.000Z,2020-12-02T13:24:07.000Z,0
HyperCash,HC,hypercash,2017-08-20T14:54:59.000Z,2020-12-02T13:24:06.000Z,0
TrueFlip,TFL,trueflip,2017-08-23T02:10:00.000Z,2020-12-02T13:24:07.000Z,0
Nebulas,NAS,nebulas-token,2017-08-23T04:29:58.000Z,2020-12-02T13:24:09.000Z,0
BiblePay,BBP,biblepay,2017-08-27T22:50:25.000Z,2020-12-02T13:24:07.000Z,0
Achain,ACT,achain,2017-08-27T19:45:10.000Z,2020-12-02T13:24:07.000Z,0
Tierion,TNT,tierion,2017-08-27T20:20:26.000Z,2020-12-02T13:24:07.000Z,0
Waltonchain,WTC,waltonchain,2017-08-27T21:20:27.000Z,2020-12-02T13:24:09.000Z,0
Primas,PST,primas,2017-08-28T12:05:18.000Z,2020-12-02T13:24:07.000Z,0
Opus,OPT,opus,2017-08-29T15:50:16.000Z,2020-12-02T13:24:07.000Z,0
Suretly,SUR,suretly,2017-08-30T02:10:16.000Z,2020-12-02T13:24:07.000Z,0
Loopring,LRC,loopring,2017-08-30T02:15:10.000Z,2020-12-02T13:24:09.000Z,0
LiteCoin Ultra,LTCU,litecoin-ultra,2017-08-30T02:55:15.000Z,2020-12-02T13:24:07.000Z,0
Po.et,POE,poet,2017-09-01T00:30:04.000Z,2020-12-02T13:24:07.000Z,0
Moving Cloud Coin,MCC,moving-cloud-coin,2017-09-06T04:20:09.000Z,2020-12-02T13:24:07.000Z,0
Monetha,MTH,monetha,2017-09-06T05:40:04.000Z,2020-12-02T13:24:09.000Z,0
Aventus,AVT,aventus,2017-09-06T16:40:14.000Z,2020-12-02T13:24:07.000Z,0
Agrello,DLT,agrello-delta,2017-09-09T23:35:28.000Z,2020-12-02T13:24:07.000Z,0
Hiveterminal Token,HVN,hiveterminal-token,2017-09-10T03:15:20.000Z,2020-12-02T13:24:07.000Z,0
Moeda Loyalty Points,MDA,moeda-loyalty-points,2017-09-11T22:40:26.000Z,2020-12-02T13:24:09.000Z,0
Neblio,NEBL,neblio,2017-09-12T13:50:28.000Z,2020-12-02T13:24:07.000Z,0
TRON,TRX,tron,2017-09-13T01:15:22.000Z,2020-12-02T13:24:07.000Z,0
imbrex,REX,imbrex,2017-09-13T02:35:07.000Z,2020-12-02T13:24:07.000Z,0
BUZZCoin,BUZZ,buzzcoin,2017-09-13T02:45:06.000Z,2020-12-02T13:24:09.000Z,0
Credo,CREDO,credo,2017-09-13T03:19:59.000Z,2020-12-02T13:24:07.000Z,0
Decentraland,MANA,decentraland,2017-09-17T00:41:16.000Z,2020-12-02T13:24:07.000Z,0
Indorse Token,IND,indorse-token,2017-09-19T02:49:57.000Z,2020-12-02T13:24:07.000Z,0
XPA,XPA,xpa,2017-09-19T02:59:54.000Z,2020-12-02T13:24:09.000Z,0
Sociall,SCL,sociall,2017-09-19T04:29:47.000Z,2020-12-02T13:24:07.000Z,0
ATBCoin,ATB,atbcoin,2017-09-19T04:34:55.000Z,2020-12-02T13:24:07.000Z,0
Propy,PRO,propy,2017-09-19T05:24:49.000Z,2020-12-02T13:24:07.000Z,0
Chainlink,LINK,chainlink,2017-09-20T20:54:59.000Z,2020-12-02T13:24:09.000Z,0
Blackmoon,BMC,blackmoon,2017-09-20T23:09:57.000Z,2020-12-02T13:24:07.000Z,0
Billionaire Token,XBL,billionaire-token,2017-09-23T16:49:28.000Z,2020-12-02T13:24:07.000Z,0
Kyber Network,KNC,kyber-network,2017-09-24T14:09:29.000Z,2020-12-02T13:24:08.000Z,0
VIBE,VIBE,vibe,2017-09-25T03:14:27.000Z,2020-12-02T13:24:09.000Z,0
Substratum,SUB,substratum,2017-09-25T03:29:30.000Z,2020-12-02T13:24:07.000Z,0
Chronologic,DAY,chronologic,2017-09-25T17:14:31.000Z,2020-12-02T13:24:07.000Z,0
Rivetz,RVT,rivetz,2017-09-25T21:14:32.000Z,2020-12-02T13:24:07.000Z,0
Kin,KIN,kin,2017-09-27T19:29:34.000Z,2020-12-02T13:24:09.000Z,0
SALT,SALT,salt,2017-09-29T05:54:23.000Z,2020-12-02T13:24:07.000Z,0
Ormeus Coin,ORMEUS,ormeus-coin,2017-09-29T14:54:36.000Z,2020-12-02T13:24:07.000Z,0
ColossusXT,COLX,colossusxt,2017-09-29T21:24:24.000Z,2020-12-02T13:24:08.000Z,0
TrezarCoin,TZC,trezarcoin,2017-09-29T19:09:25.000Z,2020-12-02T13:24:10.000Z,0
Cobinhood,COB,cobinhood,2017-10-01T00:24:24.000Z,2020-12-02T13:24:07.000Z,0
MSD,MSD,msd,2017-10-01T17:54:27.000Z,2020-12-02T13:24:07.000Z,0
Bismuth,BIS,bismuth,2017-10-01T18:04:26.000Z,2020-12-02T13:24:07.000Z,0
Cardano,ADA,cardano,2017-10-01T20:34:25.000Z,2020-12-02T13:24:10.000Z,0
Tezos,XTZ,tezos,2017-10-02T15:59:43.000Z,2020-12-02T13:24:07.000Z,0
Voise,VOISE,voisecom,2017-10-02T18:44:41.000Z,2020-12-02T13:24:07.000Z,0
Infinity Economics,XIN,infinity-economics,2017-10-02T23:39:36.000Z,2020-12-02T13:24:08.000Z,0
KickToken,KICK,kick-token,2017-10-04T16:49:25.000Z,2020-12-02T13:24:10.000Z,0
EncryptoTel [ETH],ETT,encryptotel-eth,2017-10-06T17:29:25.000Z,2020-12-02T13:24:07.000Z,0
Viberate,VIB,viberate,2017-10-06T17:24:25.000Z,2020-12-02T13:24:07.000Z,0
RChain,REV,rchain,2017-10-06T22:39:24.000Z,2020-12-02T13:24:07.000Z,0
Internxt,INXT,internxt,2017-10-07T00:39:24.000Z,2020-12-02T13:24:10.000Z,0
Cryptonex,CNX,cryptonex,2017-10-07T18:24:25.000Z,2020-12-02T13:24:07.000Z,0
REAL,REAL,real,2017-10-08T22:59:47.000Z,2020-12-02T13:24:07.000Z,0
Hubii Network,HBT,hubii-network,2017-10-09T02:54:23.000Z,2020-12-02T13:24:08.000Z,0
Everex,EVX,everex,2017-10-10T16:19:26.000Z,2020-12-02T13:24:10.000Z,0
PayPie,PPP,paypie,2017-10-10T17:24:24.000Z,2020-12-02T13:24:07.000Z,0
BitcoinZ,BTCZ,bitcoinz,2017-10-12T18:04:23.000Z,2020-12-02T13:24:07.000Z,0
HelloGold,HGT,hellogold,2017-10-12T18:14:23.000Z,2020-12-02T13:24:08.000Z,0
Cindicator,CND,cindicator,2017-10-13T03:59:38.000Z,2020-12-02T13:24:10.000Z,0
Enigma,ENG,enigma,2017-10-13T01:09:37.000Z,2020-12-02T13:24:07.000Z,0
Zeusshield,ZSC,zeusshield,2017-10-13T19:49:24.000Z,2020-12-02T13:24:07.000Z,0
PiplCoin,PIPL,piplcoin,2017-10-16T23:39:23.000Z,2020-12-02T13:24:02.000Z,0
AirSwap,AST,airswap,2017-10-17T16:54:24.000Z,2020-12-02T13:24:02.000Z,0
Change,CAG,change,2017-10-17T20:54:24.000Z,2020-12-02T13:24:02.000Z,0
Blockmason Credit Protocol,BCPT,blockmason,2017-10-17T22:09:24.000Z,2020-12-02T13:24:02.000Z,0
Aion,AION,aion,2017-10-18T16:34:24.000Z,2020-12-02T13:24:02.000Z,0
Maecenas,ART,maecenas,2017-10-18T17:24:25.000Z,2020-12-02T13:24:02.000Z,0
XGOX,XGOX,xgox,2017-10-18T23:09:28.000Z,2020-12-02T13:24:02.000Z,0
Everus,EVR,everus,2017-10-19T04:14:24.000Z,2020-12-02T13:24:02.000Z,0
DomRaider,DRT,domraider,2017-10-19T22:24:24.000Z,2020-12-02T13:24:02.000Z,0
Request,REQ,request,2017-10-20T15:49:24.000Z,2020-12-02T13:24:02.000Z,0
Ethereum Gold,ETG,ethereum-gold,2017-10-21T00:49:24.000Z,2020-12-02T13:24:02.000Z,0
Blue Protocol,BLUE,ethereum-blue,2017-10-21T23:14:23.000Z,2020-12-02T13:24:02.000Z,0
LIFE,LIFE,life,2017-10-22T21:49:22.000Z,2020-10-23T03:14:00.000Z,0
Ambrosus,AMB,amber,2017-10-23T17:39:25.000Z,2020-12-02T13:24:02.000Z,0
Bitcoin Gold,BTG,bitcoin-gold,2017-10-23T19:39:25.000Z,2020-12-02T13:24:02.000Z,0
KuCoin Shares,KCS,kucoin-shares,2017-10-24T17:39:26.000Z,2020-12-02T13:24:02.000Z,0
EXRNchain,EXRN,exrnchain,2017-10-25T16:24:25.000Z,2020-12-02T13:24:02.000Z,0
LATOKEN,LA,latoken,2017-10-25T17:54:27.000Z,2020-12-02T13:24:02.000Z,0
Exchange Union,XUC,exchange-union,2017-10-25T18:34:26.000Z,2020-12-02T13:24:02.000Z,0
NULS,NULS,nuls,2017-10-25T18:54:25.000Z,2020-12-02T13:24:02.000Z,0
BOScoin,BOS,boscoin,2017-10-26T01:49:24.000Z,2020-12-02T13:24:02.000Z,0
Ripio Credit Network,RCN,ripio-credit-network,2017-10-26T15:54:25.000Z,2020-12-02T13:24:03.000Z,0
